created_at,text,location,retweeted,retweet_count
Fri Mar 20 19 34 31  0000 2020,RT  nancyfordephoto   RobGMacfarlane Hello   CCMercer  There are 4000  films that are free online via National  Film Board of Canada  NFB E,Green Road s along the Stour ,False,8
Fri Mar 20 19 33 33  0000 2020, jasminelev4 Im also anxious to hear whats happening with tuition at my university  We pay  14k a year for tuitio  ,pp by  koboldofdefence,False,0
Fri Mar 20 19 33 11  0000 2020,Recently   uakron became one of 16 higher education institutions in the country to receive more than  250 000 in fe  ,Ohio,False,0
Fri Mar 20 19 32 44  0000 2020,RT  AHMED48  We  university students  demand the cancellation of the second term  Our health is more important than education  We come fro,,False,481
Fri Mar 20 19 32 34  0000 2020,RT  timmyhanna47  Im very excited to say that Ive committed to play football and further my education at Chapman University  Special than,,False,7
Fri Mar 20 19 32 29  0000 2020,RT  azcentral   My biggest regret for the Class of 2020 is that you didnt get to enjoy these final weeks of being a student and your final,Phoenix  AZ,False,6
Fri Mar 20 19 31 47  0000 2020,Can you recommend anyone for this job  Athletic Trainer 2 PRN Rutherford County  VUMC Event Medicine    ,Nashville  TN,False,0
Fri Mar 20 19 31 40  0000 2020,RT  GRIP 10 17 17   jkenney  WorstPremierEver has failed healthcare  doctors  infrastructure  education  his 4 8 Billion gift to the O amp G  amp ,,False,3
Fri Mar 20 19 31 39  0000 2020,RT  scholasticCDA  Scholastic Education Canada is committed to supporting parents and teachers during  Covid19  We ve made our digital subs,Hamilton,False,164
Fri Mar 20 19 31 38  0000 2020,RT  DohaRayan11  We  university students  demand the cancellation of the second term  Our health is more important than education  We come,,False,2
Fri Mar 20 19 31 30  0000 2020,RT  azcentral   My biggest regret for the Class of 2020 is that you didnt get to enjoy these final weeks of being a student and your final,Phoenix  AZ,False,6
Fri Mar 20 19 31 06  0000 2020, My biggest regret for the Class of 2020 is that you didnt get to enjoy these final weeks of being a student and y  ,Phoenix  AZ,False,6
Fri Mar 20 19 30 10  0000 2020,RT  praveenswami  Hong Kong student union defies university president  insists on calling Covid19  Chinese pneumonia  ,,False,10
Fri Mar 20 19 30 00  0000 2020,The research aims to identify interventions and support which can improve health and independence   ,Bath  England,False,0
Fri Mar 20 19 29 31  0000 2020,RT  nancyfordephoto   RobGMacfarlane Hello   CCMercer  There are 4000  films that are free online via National  Film Board of Canada  NFB E,Oxford  UK,False,8
Fri Mar 20 19 29 06  0000 2020,RT  reporterannie  UCF has tapped Mizzou s leader  Alexander Cartwright  to be its next president   Cartwright  chancellor of the Universit,Orlando  FL,False,6
Fri Mar 20 19 28 32  0000 2020,RT  Dolseca1  We  university students  demand the cancellation of the second term  Our health is more important than education  We come fro,Alexandria  Egypt,False,16
Fri Mar 20 19 28 28  0000 2020,RT  UofUOSE  The University of Utah Office of Surgical Education is also thrilled to welcome the incoming  UofUSurgery    Otolaryngology in,University of Utah,False,4
Fri Mar 20 19 28 14  0000 2020,RT  UofUOSE  The University of Utah Office of Surgical Education is thrilled to welcome the incoming  UofUSurgery  GeneralSurgery intern cl,University of Utah,False,10
Fri Mar 20 19 28 11  0000 2020,Rebecca  a PLSI alumna  is now a third year law student at University of Denver and the president of DUs NALSA cha  ,Indian Country,False,0
Fri Mar 20 19 27 59  0000 2020,RT  Dolseca1  We  university students  demand the cancellation of the second term  Our health is more important than education  We come fro,,False,16
Fri Mar 20 19 27 54  0000 2020,RT  UofUOSE  The University of Utah Office of Surgical Education would like to extend a huge congratulations to  UofUSurgery s incoming  Ur,University of Utah,False,7
Fri Mar 20 19 27 26  0000 2020,UCF has tapped Mizzou s leader  Alexander Cartwright  to be its next president   Cartwright  chancellor of the Univ  ,Orlando  FL,False,6
Fri Mar 20 19 27 21  0000 2020,Aligning with recommendations from the University and Faculty of Education  the Research Hub space will be closed u  ,Burnaby  BC Canada,False,2
Fri Mar 20 19 26 34  0000 2020,The University of Utah Office of Surgical Education would like to extend a huge congratulations to  UofUSurgery s i  ,Salt Lake City  Utah,False,7
Fri Mar 20 19 25 57  0000 2020,RT  scholasticCDA  Scholastic Education Canada is committed to supporting parents and teachers during  Covid19  We ve made our digital subs,,False,164
Fri Mar 20 19 25 50  0000 2020, ebooks tsubasa  sayakaaa ebooks The Professional Education Association of the National University of Singapore ,Lydian Music Academy,False,0
Fri Mar 20 19 25 00  0000 2020,RT  AHMED48  We  university students  demand the cancellation of the second term  Our health is more important than education  We come fro,,False,481
Fri Mar 20 19 24 50  0000 2020,We  university students  demand the cancellation of the second term  Our health is more important than education  W  ,,False,16
Fri Mar 20 19 24 40  0000 2020,RT  GRIP 10 17 17   jkenney  WorstPremierEver has failed healthcare  doctors  infrastructure  education  his 4 8 Billion gift to the O amp G  amp ,Lethbridge  Alberta,False,3
Fri Mar 20 19 24 38  0000 2020,RT  JamesLYucel  THREAD  Our education system needs radical reform 1  Timed examinations are an outdated form of assessment  requiring al,,False,3
Fri Mar 20 19 24 06  0000 2020,University of Birmingham Pro Vice Chancellor for Education  Consider changes to assessments for University of Birmi  ,,False,0
Fri Mar 20 19 23 48  0000 2020,RT  A7medhany17  We  university students  demand the cancellation of the second term  Our health is more important than education  We come,,False,17
Fri Mar 20 19 23 33  0000 2020,We re hiring  Click to apply  E Learning Manager      Education  Dallas  TX,DFW  Texas,False,0
Fri Mar 20 19 23 20  0000 2020,RT  jonliedtke  TVO will move to be a 24 7 educational programming channel for children while schools are closed amid the pandemic https ,,False,4
Fri Mar 20 19 22 49  0000 2020,RT  GRIP 10 17 17   jkenney  WorstPremierEver has failed healthcare  doctors  infrastructure  education  his 4 8 Billion gift to the O amp G  amp ,Treaty 6 Territory,False,3
Fri Mar 20 19 22 09  0000 2020, Lorrainesleato1  allisonpearson  Jamie53448595 Let me help you with a little education that you weren t offered by  ,,False,0
Fri Mar 20 19 21 47  0000 2020,Auburn University School of Kinesiology Assistant Professor Austin Robinson is participating in a program sponsored  ,Auburn  AL,False,0
Fri Mar 20 19 21 31  0000 2020,RT  BrickIndustry  Best in Class Winner   Educational  Higher Ed Category McCord Hall  W P  Carey School of Business Arizona State Univer,USA,False,1
Fri Mar 20 19 21 12  0000 2020,Your  University has been shut down but then your  education should not shut down Google   YouTube are on  Lear  ,Lagos  Nigeria,False,3
Fri Mar 20 19 20 15  0000 2020,RT  ValpoWeather  Even though the university will be remote for the semester  our professors are continuing in the rigorous instruction nee,Valparaiso  IN,False,12
Fri Mar 20 19 20 00  0000 2020,As university physical infrastructure bills go down  professors and students absorb the cost of education with thei  ,Santa Cruz  CA,False,1
Fri Mar 20 19 19 54  0000 2020,RT  Rockmartdugout  Congratulations to the guy that can do it all  CJ Culver  on his commitment to continue his education and baseball care,,False,11
Fri Mar 20 19 19 38  0000 2020,RT  ValpoWeather  Even though the university will be remote for the semester  our professors are continuing in the rigorous instruction nee,314,False,12
Fri Mar 20 19 19 34  0000 2020, grdina scott  TulsiGabbard  JoeBiden Tulsi stands for things Trump just doesnt like   Climate change  an end to  ,United States,False,0
Fri Mar 20 19 19 28  0000 2020,RT  AHMED48  We  university students  demand the cancellation of the second term  Our health is more important than education  We come fro,,False,481
Fri Mar 20 19 19 15  0000 2020,RT  A7medhany17  We  university students  demand the cancellation of the second term  Our health is more important than education  We come,,False,17
Fri Mar 20 19 19 02  0000 2020,RT  Rockmartdugout  Congratulations to the guy that can do it all  CJ Culver  on his commitment to continue his education and baseball care,Cedartown  GA,False,11
Fri Mar 20 19 18 57  0000 2020,RT  Cambridge Uni  The University of Cambridge has published new advice for UK and international offer holders  particularly those who face,Erlangen Cambridge,False,62
Fri Mar 20 19 18 25  0000 2020,If knowledge is power  then the J  Paul Leonard Library San Francisco State University is a powerhouse   ,Los Angeles  CA,False,1
Fri Mar 20 19 18 13  0000 2020,This job is now open at Loma Linda University in  LomaLinda  CA  Follow us and turn on mobile alerts to hear about  ,Orange County  CA,False,0
Fri Mar 20 19 18 12  0000 2020,RT  Poynter  As higher education continues to pivot into a virtual reality  here are some resources for professionals and students charged,Boston  MA,False,3
Fri Mar 20 19 17 35  0000 2020,RT  ILAToday  Brian Cambourne  principal fellow in the faculty of education at the University of Wollongong in Australia  shares his rememb,,False,1
Fri Mar 20 19 16 34  0000 2020,RT  CRTV web   Covid19 Cameroon 2020 University Games postponed to May 2021  Details in the following communique from the Minister of Stat,  ,False,3
Fri Mar 20 19 15 47  0000 2020,RT  CRTV web   Covid19 Cameroon 2020 University Games postponed to May 2021  Details in the following communique from the Minister of Stat,,False,3
Fri Mar 20 19 15 42  0000 2020,RT  Rockmartdugout  Congratulations to the guy that can do it all  CJ Culver  on his commitment to continue his education and baseball care,Rome  GA,False,11
Fri Mar 20 19 15 20  0000 2020,RT  scholasticCDA  Scholastic Education Canada is committed to supporting parents and teachers during  Covid19  We ve made our digital subs,,False,164
Fri Mar 20 19 15 13  0000 2020,RT  mmustafasoufi10  We  university students  demand the cancellation of the second term  Our health is more important than education  We c,El Daqahlia  Egypt,False,9
Fri Mar 20 19 15 05  0000 2020,Brian Cambourne  principal fellow in the faculty of education at the University of Wollongong in Australia  shares  ,Delaware,False,1
Fri Mar 20 19 14 43  0000 2020,RT  AHMED48  We  university students  demand the cancellation of the second term  Our health is more important than education  We come fro,El Gharbia  Egypt,False,481
Fri Mar 20 19 14 21  0000 2020,RT  TrilliumMfg  In case you missed it  Creative Education was founded in 1989 by Joyce Keelan  a mechanical  engineering graduate from  qu,London  Canada,False,2
Fri Mar 20 19 13 16  0000 2020,RT  timmyhanna47  Im very excited to say that Ive committed to play football and further my education at Chapman University  Special than,Austin  TX,False,7
Fri Mar 20 19 12 53  0000 2020, Zigmanfreud In Montreal  we will only find out next Friday once the  Minister of Education decides on what s next   ,Montreal  Canada,False,0
Fri Mar 20 19 12 16  0000 2020,RT  rvdwalle  So it turned out to be one of those days  This package of decisions has major consequences for all Ghent University students,Brussel  Belgi,False,1
Fri Mar 20 19 11 06  0000 2020,So it turned out to be one of those days  This package of decisions has major consequences for all Ghent University  ,Aalter  Belgium,False,1
Fri Mar 20 19 10 43  0000 2020,RT  mckay fran  Any pupils  students currently at home and tackling big pieces of work  the brilliant Derby University Skills Team invited,Derby  England,False,6
Fri Mar 20 19 09 55  0000 2020,RT  dhopkins1776  Per an email from University of Pennsylvania Provost Wendell Pritchett  all Penn undergraduates will have the option to d,Left Coast,False,4
Fri Mar 20 19 09 44  0000 2020,RT  TundeTASH  Top 10  Sites to learn Excel for free  Sites for Free Online Education  Sites for your career  Sites to review your re,Ancient Domain,False,17092
Fri Mar 20 19 09 40  0000 2020,Brown University is hiring in  Providence  RI  Read about our latest  Education job opening via the link in our bio  Talent Coordinator,Providence  RI,False,0
Fri Mar 20 19 09 23  0000 2020,RT  mckay fran  Any pupils  students currently at home and tackling big pieces of work  the brilliant Derby University Skills Team invited,Mansfield,False,6
Fri Mar 20 19 08 37  0000 2020,RT  BreahnaLuera  BREAKING  during a  UTSA staff town hall  President Eighmy said the university is evaluating  continuing to offer online,,False,7
Fri Mar 20 19 08 34  0000 2020,RT  dom wall  After much consideration  Id like to announce my commitment to Zoom University to further my education  Thank you to everyo,405,False,21255
Fri Mar 20 19 08 22  0000 2020,How Mich  university presidents who are doctors readied for coronavirus  ,Michigan,False,0
Fri Mar 20 19 07 44  0000 2020,RT  AdebiyigoldA  WORK AND STUDY IN CANADA   Snowfox is a Canadian education consulting firm registered with the Corporate Affairs Commissi,My Own World ,False,119
Fri Mar 20 19 07 21  0000 2020,UTA president steps down after details of investigation into questionable dealings with a university vendor release  ,Houston,False,0
Fri Mar 20 19 05 38  0000 2020,RT  jasebyjason  Feel sorry for those final year school and university students who havent gotten to say a proper goodbye to their friends,,False,3138
Fri Mar 20 19 05 17  0000 2020,In 1665  Cambridge University closed due to plague  Issac Newton worked from home  amp  invented calculus  amp  the laws of  ,,False,0
Fri Mar 20 19 05 04  0000 2020,Dnyann en iyi niversitelerinden Brown  Columbia  Cornell  Dartmouth  Harvard  Penn  Princeton ve Yale yaklak 5  ,,False,0
Fri Mar 20 19 04 15  0000 2020,Autonomous University of Political Education  is a self organized educational collective running online courses for  ,Brooklyn  NY,False,1
Fri Mar 20 19 03 49  0000 2020,I ve never really liked Tucker Carlson  He s the very definition of snark  But here he s dead nuts on  Perhaps this  ,Orenco Station  Oregon,False,0
Fri Mar 20 19 03 37  0000 2020,But what about kids like me  What about the subconscious bias that young ppl already face at schools  amp  in  ,Where the work takes me,False,0
Fri Mar 20 19 02 56  0000 2020,RT  mckay fran  Any pupils  students currently at home and tackling big pieces of work  the brilliant Derby University Skills Team invited,Sheffield,False,6
Fri Mar 20 19 02 37  0000 2020,RT  TopCyberNews   CapTechU USA NationalAward Capitol Technology University Wins National Award for Best Cybersecurity Program CapTech,United Arab Emirates  Dubai ,False,3
Fri Mar 20 19 01 17  0000 2020,RT  monica kast  BREAKING   A Tusculum University student has tested positive for COVID 19   ,Greeneville  Tn,False,5
Fri Mar 20 19 01 09  0000 2020,RT  dailynation  For five days and nights  hundreds of Education students who graduated in December 2019 have been camping at the universit,Kenya,False,3
Fri Mar 20 19 00 46  0000 2020,Where do you get the majority of your financial information  Is finance something that you learned through universi  ,Los Angeles  CA,False,0
Fri Mar 20 19 00 17  0000 2020,Attention residential students  please check your FAU e mail for NEW information regarding housing and residential  ,Boca Raton  FL,False,0
Fri Mar 20 19 00 17  0000 2020, rossca y  DavidHamer 1951  AndrewScheer  fordnation  OntarioPCParty  PeterMacKay  ErinOTooleMP And conveniently ca  ,Lower Mainland BC Canada,False,1
Fri Mar 20 19 00 08  0000 2020, ,,False,0
Fri Mar 20 19 00 00  0000 2020,For five days and nights  hundreds of Education students who graduated in December 2019 have been camping at the un  ,Kenya,False,3
Fri Mar 20 18 59 52  0000 2020, jkenney  WorstPremierEver has failed healthcare  doctors  infrastructure  education  his 4 8 Billion gift to the O  ,Canada,False,3
Fri Mar 20 18 59 33  0000 2020,RT  brittanybritto  A  Baylor University student and two faculty members have tested positive for the novel coronavirus  COVID 19 At  TAM,In front of you   to the Left,False,1
Fri Mar 20 18 59 24  0000 2020,RT  A7medhany17  We  university students  demand the cancellation of the second term  Our health is more important than education  We come,,False,17
Fri Mar 20 18 59 14  0000 2020,RT  startelegram  University of North Texas postpones May graduation ceremonies due to coronavirus  ,Fort Worth  Texas,False,4
Fri Mar 20 18 59 08  0000 2020,RT  scholasticCDA  Scholastic Education Canada is committed to supporting parents and teachers during  Covid19  We ve made our digital subs,,False,164
Fri Mar 20 18 58 40  0000 2020,RT  startelegram  University of North Texas postpones May graduation ceremonies due to coronavirus  ,Fort Worth  TX,False,4
Fri Mar 20 18 58 26  0000 2020,Best in Class Winner   Educational  Higher Ed Category McCord Hall  W P  Carey School of Business Arizona State U  ,Reston  Virginia,False,1
Fri Mar 20 18 58 24  0000 2020,RT  PaulTyack  URGENT This to everybody I know in higher education philanthropy  Please do what you can to inspire your university to do th,Wherever you need me to be ,False,14
Fri Mar 20 18 58 09  0000 2020,RT  startelegram  University of North Texas postpones May graduation ceremonies due to coronavirus  ,Dallas  TX,False,4
Fri Mar 20 18 58 05  0000 2020,RT  scholasticCDA  Scholastic Education Canada is committed to supporting parents and teachers during  Covid19  We ve made our digital subs,,False,164
Fri Mar 20 18 58 02  0000 2020,RT  startelegram  University of North Texas postpones May graduation ceremonies due to coronavirus  ,tx,False,4
Fri Mar 20 18 57 50  0000 2020,RT  BreahnaLuera  BREAKING  during a  UTSA staff town hall  President Eighmy said the university is evaluating  continuing to offer online,Corpus Christi  TX,False,7
Fri Mar 20 18 57 22  0000 2020,RT  Cambridge Uni  The University of Cambridge has published new advice for UK and international offer holders  particularly those who face,Chelmsford  Essex,False,62
Fri Mar 20 18 57 22  0000 2020, caron 30 Petit rappel  les coles de l Ontario ont ferm en mme temps que celles du Qubec   covid19can  education  ,Montral,False,0
Fri Mar 20 18 57 07  0000 2020,University of North Texas postpones May graduation ceremonies due to coronavirus  ,Fort Worth  Texas,False,4
Fri Mar 20 18 56 45  0000 2020,RT  JamesLYucel  THREAD  Our education system needs radical reform 1  Timed examinations are an outdated form of assessment  requiring al,,False,3
Fri Mar 20 18 56 17  0000 2020,RT  north alabama  All international education abroad trips for the May amp Summer Session are canceled  Study Away domestic trips for the May,Florence  AL,False,6
Fri Mar 20 18 55 52  0000 2020,RT  AllisonPapson  A University of Maryland student participating in the Education Abroad program in Barcelona  Spain  has tested positive,Maryland  USA,False,1
Fri Mar 20 18 54 46  0000 2020,RT  UofUOSE  The University of Utah Office of Surgical Education is thrilled to welcome the incoming  UofUSurgery  GeneralSurgery intern cl,,False,10
Fri Mar 20 18 54 27  0000 2020,RT  CBCSask  Sask  teachers  school division staff told to stay home for 1 week  ,Regina  SK,False,3
Fri Mar 20 18 54 09  0000 2020,A University of Maryland student participating in the Education Abroad program in Barcelona  Spain  has tested posi  ,Washington  DC,False,1
Fri Mar 20 18 54 02  0000 2020, Herkimer College provides a quality  affordable  education with more than 40 degree and certificate programs avail  ,Herkimer  NY,False,0
Fri Mar 20 18 53 05  0000 2020,RT  waynestate  Wayne State President M  Roy Wilson is a medical doctor and has a master s in epidemiology  How has this background affecte,Detroit  MI,False,6
Fri Mar 20 18 52 26  0000 2020,RT  north alabama  All international education abroad trips for the May amp Summer Session are canceled  Study Away domestic trips for the May,Florence  Alabama,False,6
Fri Mar 20 18 52 11  0000 2020,RT  A7medhany17  We  university students  demand the cancellation of the second term  Our health is more important than education  We come,Kafr El Shikh  Egypt,False,17
Fri Mar 20 18 49 53  0000 2020,RT  WesternMichU   1 4  As a result of the continuing spread of COVID 19 in the state of Michigan  Western Michigan University has decided,Michigan  USA,False,26
Fri Mar 20 18 49 28  0000 2020,RT  scholasticCDA  Scholastic Education Canada is committed to supporting parents and teachers during  Covid19  We ve made our digital subs,,False,164
Fri Mar 20 18 49 11  0000 2020,RT  TOILucknow  Lucknow  The executive council of Lucknow University on Friday approved constitution of three special cells to better the q,India,False,2
Fri Mar 20 18 47 55  0000 2020,So sorry to hear of the death of Professor Denise Bradley AC  the former Vice Chancellor of the University of South  ,London and Rome,False,0
Fri Mar 20 18 47 20  0000 2020,RT  AHMED48  We  university students  demand the cancellation of the second term  Our health is more important than education  We come fro,,False,481
Fri Mar 20 18 47 03  0000 2020,RT  waynestate  Wayne State President M  Roy Wilson is a medical doctor and has a master s in epidemiology  How has this background affecte,Lansing  MI,False,6
Fri Mar 20 18 46 16  0000 2020,RT  ReemElAbdawy  We  university students  demand the cancellation of the second term  Our health is more important than education  We come,,False,4
Fri Mar 20 18 45 48  0000 2020,RT  waynestate  Wayne State President M  Roy Wilson is a medical doctor and has a master s in epidemiology  How has this background affecte,Detroit  MI,False,6
Fri Mar 20 18 45 47  0000 2020,RT  Unseen Archive  Selwyn College  Cambridge where I was formerly a fellow has made this film as a send off to students   In this time,,False,2
Fri Mar 20 18 45 45  0000 2020,RT  AtfalCanada  Ahmadi Muslim Children from Vaughan  Muqami  chapter of  AtfalCanada are attending online Atfal classes these days arrange,,False,13
Fri Mar 20 18 45 33  0000 2020, MatchDay2020  ,Arizona ,False,0
Fri Mar 20 18 44 03  0000 2020,RT  WesternMichU   1 4  As a result of the continuing spread of COVID 19 in the state of Michigan  Western Michigan University has decided,Michigan  USA,False,26
Fri Mar 20 18 44 02  0000 2020,RT  cbcpodcasts  Up for Best Education Podcast   secretlifeofCAD  a conversational podcast about the country you know and the stories you,Stratford  Ontario,False,1
Fri Mar 20 18 44 01  0000 2020,RT  scholasticCDA  Scholastic Education Canada is committed to supporting parents and teachers during  Covid19  We ve made our digital subs,Mississauga  Ontario,False,164
Fri Mar 20 18 43 28  0000 2020,The Online Grad Fair will now be held on April 15th All campus commencement ceremonies in the Montana University  ,Bozeman  MT,False,0
Fri Mar 20 18 42 48  0000 2020, goodness truth  Wilstead559  abbyabrams  wilfredchan You pay for others education you pay for roads you will never  ,,False,0
Fri Mar 20 18 42 43  0000 2020,RT  AHMED48  We  university students  demand the cancellation of the second term  Our health is more important than education  We come fro,Alexandria Egypt ,False,481
Fri Mar 20 18 42 18  0000 2020,RT  scholasticCDA  Scholastic Education Canada is committed to supporting parents and teachers during  Covid19  We ve made our digital subs,South Huron  Ontario,False,164
Fri Mar 20 18 42 08  0000 2020,On   Asian University for Women VIDEO   Tucker Carlson Talks COVID 19 s Impact on Higher E  ,,False,0
Fri Mar 20 18 41 53  0000 2020, Bethany11588401  farmcountrylife  1in5advocacy  notanautismmom  RachelleManios  karenvaites  moms4FAPE  ,Philadelphia  PA,False,0
Fri Mar 20 18 41 45  0000 2020,RT  TOILucknow  Lucknow  The executive council of Lucknow University on Friday approved constitution of three special cells to better the q,Lucknow  India,False,2
Fri Mar 20 18 41 33  0000 2020,Lucknow  The executive council of Lucknow University on Friday approved constitution of three special cells to bett  ,Lucknow,False,2
Fri Mar 20 18 41 28  0000 2020,RT  alielkadii  We  university students  demand the cancellation of the second term  Our health is more important than education  We come f,Alexandria  Egypt,False,40
Fri Mar 20 18 41 16  0000 2020,RT  AHMED48  We  university students  demand the cancellation of the second term  Our health is more important than education  We come fro,ELMahalla Elkoubra,False,481
Fri Mar 20 18 41 09  0000 2020,RT  dom wall  After much consideration  Id like to announce my commitment to Zoom University to further my education  Thank you to everyo,,False,21255
Fri Mar 20 18 40 59  0000 2020,RT  FacultyofArtsUG  Breaking  The Board of the  univgroningen has decided to cancel all physical classes and exams from Monday  23 March u,Groningen  Nederland,False,12
Fri Mar 20 18 40 58  0000 2020, ndtv Now I found out that there is more important hospital than Statue so Our government should step up education  ,Gautam Buddha university,False,0
Fri Mar 20 18 40 39  0000 2020, ndtvindia Now I found out that there is more important hospital than Statue so Our government should step up educa  ,Gautam Buddha university,False,0
Fri Mar 20 18 40 17  0000 2020,RT  jasebyjason  Feel sorry for those final year school and university students who havent gotten to say a proper goodbye to their friends,,False,3138
Fri Mar 20 18 40 15  0000 2020,RT  ReemElAbdawy  We  university students  demand the cancellation of the second term  Our health is more important than education  We come,,False,4
Fri Mar 20 18 40 11  0000 2020,Now I found out that there is more important hospital than Statue so Our government should step up education system  ,Gautam Buddha university,False,0
Fri Mar 20 18 39 34  0000 2020,RT  GeorginaReid11  Of course its not a priority  but if were going to talk about the impact on education and schooling  then lets be in,Ascot ,False,2
Fri Mar 20 18 39 26  0000 2020,RT  siobliveslife  Online learning creates such a disadvantage for working class students  Not everyone has access to fast  or even at all,Stirling  Scotland,False,3
Fri Mar 20 18 39 24  0000 2020,RT  AdebiyigoldA  WORK AND STUDY IN CANADA   Snowfox is a Canadian education consulting firm registered with the Corporate Affairs Commissi,BILLY,False,119
Fri Mar 20 18 39 17  0000 2020,We  university students  demand the cancellation of the second term  Our health is more important than education  W  ,,False,0
Fri Mar 20 18 39 00  0000 2020,RT  A7medhany17  We  university students  demand the cancellation of the second term  Our health is more important than education  We come,,False,17
Fri Mar 20 18 38 51  0000 2020,COVID 19  University of Lagos closes down   Realnews Magazine      ,Nigeria,False,0
Fri Mar 20 18 38 49  0000 2020,We  university students  demand the cancellation of the second term  Our health is more important than education  W  ,,False,4
Fri Mar 20 18 38 04  0000 2020,Transcript crisis rocks Maseno   via  dailynation,Kericho  Kenya,False,0
Fri Mar 20 18 37 54  0000 2020,RT  AHMED48  We  university students  demand the cancellation of the second term  Our health is more important than education  We come fro,,False,481
Fri Mar 20 18 37 37  0000 2020,RT  jasebyjason  Feel sorry for those final year school and university students who havent gotten to say a proper goodbye to their friends,eduardos corazon,False,3138
Fri Mar 20 18 37 25  0000 2020,RT  Nanes Feteh  We  university students  demand the cancellation of the second term  Our health is more important than education  We come,,False,4
Fri Mar 20 18 36 42  0000 2020,RT  toluafilakaa  COVENANT UNIVERSITY  Times Higher Education Ranked 300 500 Safest places without Corona Virus  ,Nigeria,False,3
Fri Mar 20 18 36 31  0000 2020,RT  PaulTyack  URGENT This to everybody I know in higher education philanthropy  Please do what you can to inspire your university to do th,York  UK,False,14
Fri Mar 20 18 35 06  0000 2020,Stay up to date on the latest in how higher education is reacting to the coronavirus pandemic   important updates  ,McLean  VA,False,0
Fri Mar 20 18 34 47  0000 2020,RT  MfgNewsWeb  Optomec has announced its LENS DED 3D Printed Metal system will be used to print bi metallic rocket engine parts that will,,False,1
Fri Mar 20 18 34 39  0000 2020, uniofdar Vice Chancellor s message as we fight Covid 19  Stay safe    Dar es Salaam University College of Education  ,Tanzania,False,0
Fri Mar 20 18 34 08  0000 2020,A  Baylor University student and two faculty members have tested positive for the novel coronavirus  COVID 19 At  ,Houston  TX,False,1
Fri Mar 20 18 33 53  0000 2020,THREAD  Our education system needs radical reform 1  Timed examinations are an outdated form of assessment  requi  ,Suffolk,False,3
Fri Mar 20 18 32 59  0000 2020,RT  WesternMichU   1 4  As a result of the continuing spread of COVID 19 in the state of Michigan  Western Michigan University has decided,Kalamazoo  MI,False,26
Fri Mar 20 18 32 33  0000 2020,For UA medical students  this years Match Day celebrations will only be online   via  azcentral,Phoenix  AZ ,False,0
Fri Mar 20 18 32 22  0000 2020,RT  NipissingU  Nipissing University will be restricting access to the Education Centre effective Friday at 9 p m  Employees are transition,North Bay  Ontario,False,7
Fri Mar 20 18 30 31  0000 2020,Optomec has announced its LENS DED 3D Printed Metal system will be used to print bi metallic rocket engine parts th  ,Grapevine  TX USA,False,1
Fri Mar 20 18 27 49  0000 2020,RT  A7medhany17  We  university students  demand the cancellation of the second term  Our health is more important than education  We come,,False,17
Fri Mar 20 18 27 49  0000 2020, prageru  thewillwitt He knows PragerU  amp  everything it stands for As a middle aged  brown skinned  non American   ,Philippines,False,1
Fri Mar 20 18 27 33  0000 2020,RT  ALAtterbury  This is life now  Live interviews for a state university president job and the commissioner of education  all coming at yo,Florida  USA,False,3
Fri Mar 20 18 27 29  0000 2020,RT  north alabama  All international education abroad trips for the May amp Summer Session are canceled  Study Away domestic trips for the May,Florence  AL,False,6
Fri Mar 20 18 27 24  0000 2020,RT  GirlsNotBrides  You can help  BEFCAMC2015 send 5 married girls to school  to complete their education and go to university  At the same,Los Angeles  CA Since 1999,False,10
Fri Mar 20 18 27 02  0000 2020,Employee works in university s Robinson College of Business  ,Atlanta  GA,False,0
Fri Mar 20 18 26 13  0000 2020,Of course its not a priority  but if were going to talk about the impact on education and schooling  then lets b  ,,False,2
Fri Mar 20 18 25 58  0000 2020,University of Birmingham Pro Vice Chancellor for Education  Consider changes to assessments for University of Birmi  ,London  England,False,0
Fri Mar 20 18 25 48  0000 2020,Social distancing rules may mean you will not be starting University life on campus in September October any way  W  ,Canterbury Kent   London ,False,0
Fri Mar 20 18 25 18  0000 2020,RT  scholasticCDA  Scholastic Education Canada is committed to supporting parents and teachers during  Covid19  We ve made our digital subs,Mississauga  Ontario,False,164
Fri Mar 20 18 25 10  0000 2020,RT  ValpoWeather  Even though the university will be remote for the semester  our professors are continuing in the rigorous instruction nee,Urbana  IL,False,12
Fri Mar 20 18 25 06  0000 2020,RT  Noo learning  We  university students  demand the cancellation of the second term  Our health is more important than education  We come,,False,75
Fri Mar 20 18 25 04  0000 2020,Attention residential students  please check your FAU e mail for NEW information regarding housing and residential  ,Boca Raton  Florida,False,1
Fri Mar 20 18 25 04  0000 2020,I  lt 3 Brown University  Where students will iss Cpax to gain gender neutral education,,False,0
Fri Mar 20 18 24 56  0000 2020,RT  timmyhanna47  Im very excited to say that Ive committed to play football and further my education at Chapman University  Special than,Austin  TX,False,7
Fri Mar 20 18 24 50  0000 2020,RT  UofUOSE  The University of Utah Office of Surgical Education is thrilled to welcome the incoming  UofUSurgery  GeneralSurgery intern cl,Salt Lake City  UT,False,10
Fri Mar 20 18 23 37  0000 2020,RT  WesternMichU   1 4  As a result of the continuing spread of COVID 19 in the state of Michigan  Western Michigan University has decided,Kalamazoo  MI,False,26
